"gene_id","Breast_n3"
"ENSG00000010282",0.061137094497223
"ENSG00000010292",0.754792454356654
"ENSG00000010295",1.68948854942746
"ENSG00000010310",0.077481863875415
"ENSG00000010318",0.654636114517767
"ENSG00000010319",4.60512058124322
"ENSG00000010322",2.75744497334483
"ENSG00000010327",6.12709704592556
"ENSG00000010361",0.849592974728707
"ENSG00000010379",0.039762002616411
"ENSG00000010404",1.52798635763832
"ENSG00000010438",0.00690655132295
"ENSG00000010539",0.776291823556602
"ENSG00000010610",2.28367433544037
"ENSG00000010626",0.344150894440618
"ENSG00000010671",0.731128602196113
"ENSG00000010704",0.550585562453294
"ENSG00000010803",1.63008053073125
"ENSG00000010810",4.85746445016816
"ENSG00000010818",1.68646137003023
"ENSG00000010932",0.885165056100754
"ENSG00000011007",1.57057501741955
"ENSG00000011009",1.36408681318174
"ENSG00000011021",0.685810613262746
"ENSG00000011028",3.8934205095057
"ENSG00000011052",0
"ENSG00000011083",0.017835246417848
"ENSG00000011105",1.69699281199683
"ENSG00000011114",1.62480111211857
"ENSG00000011132",0.54023686918004
"ENSG00000011143",0.723181142762627
"ENSG00000011198",3.90028916655964
"ENSG00000011201",1.01977555915632
"ENSG00000011243",3.07888680455904
"ENSG00000011258",6.75487659832916
"ENSG00000011260",2.02999340280798
"ENSG00000011275",3.43530556460293
"ENSG00000011295",2.63535716436146
"ENSG00000011304",3.82337686645093
"ENSG00000011332",0.014975622340602
"ENSG00000011347",0.236791234654982
"ENSG00000011376",0.754262215904136
"ENSG00000011405",3.68994071532549
"ENSG00000011422",0.921911095413569
"ENSG00000011426",0.088166689762928
"ENSG00000011451",0.802675652286994
"ENSG00000011454",3.09357374645546
"ENSG00000011465",50.8929041920677
"ENSG00000011478",0.198856496601598
"ENSG00000011485",1.61761819895896
"ENSG00000011523",2.17868225848238
"ENSG00000011566",3.49342238471492
"ENSG00000011590",0.006793445057681
"ENSG00000011600",8.98320287011073
"ENSG00000011638",3.50525871899324
"ENSG00000011677",0.003585735181715
"ENSG00000012048",0.336975434855942
"ENSG00000012061",1.54021883125205
"ENSG00000012124",0.093200342526547
"ENSG00000012171",1.56425588932952
"ENSG00000012174",0.769355730254391
"ENSG00000012211",0.206907224825478
"ENSG00000012223",8.31778220420964
"ENSG00000012232",0.774523029760177
"ENSG00000012504",0
"ENSG00000012660",28.3075577723124
"ENSG00000012779",1.0926468235547
"ENSG00000012817",0.003662234438796
"ENSG00000012822",8.45688395515328
"ENSG00000012963",1.1641673908757
"ENSG00000012983",2.83332399130022
"ENSG00000013016",0.243698334693372
"ENSG00000013275",3.67566224283888
"ENSG00000013288",1.50333553672833
"ENSG00000013293",0.002630663757291
"ENSG00000013297",1.2358169800394
"ENSG00000013306",2.75232073982774
"ENSG00000013364",5.25628712857554
"ENSG00000013374",3.1887623116681
"ENSG00000013375",1.80905517874471
"ENSG00000013392",0.267900713452171
"ENSG00000013441",10.6796846897951
"ENSG00000013503",0.614468305722598
"ENSG00000013523",0.777294516438181
"ENSG00000013561",3.3354595563151
"ENSG00000013563",1.65555335950272
"ENSG00000013573",1.36222580133186
"ENSG00000013583",2.60037269989777
"ENSG00000013588",0.35399393100568
"ENSG00000013619",0.175975143297078
"ENSG00000013725",0.081965987296756
"ENSG00000013810",0.258252054048218
"ENSG00000014123",2.7180145551422
"ENSG00000014138",0.404359487774432
"ENSG00000014164",0.44701601165004
"ENSG00000014216",3.24776747006144
"ENSG00000014257",0.174719119534861
"ENSG00000014641",27.2269784507505
"ENSG00000014824",2.03184213092365
"ENSG00000014914",0.612797013415071
"ENSG00000014919",3.65936574044869
"ENSG00000015133",3.09937610448745
"ENSG00000015153",3.18406015754182
"ENSG00000015171",8.17207815123749
"ENSG00000015285",0.292658062890439
"ENSG00000015413",0.007704231945856
"ENSG00000015475",1.47117852773204
"ENSG00000015479",1.55580984477861
"ENSG00000015520",0.007920281409731
"ENSG00000015532",0.83669623248866
"ENSG00000015568",1.77083686349894
"ENSG00000015592",0.008729323745754
"ENSG00000015676",1.59051347137193
"ENSG00000016082",0
"ENSG00000016391",0.282777120879969
"ENSG00000016402",0.377850710933941
"ENSG00000016490",0.004028646932537
"ENSG00000016602",0.062282100294227
"ENSG00000016864",3.31241802629996
"ENSG00000017260",4.47315565373637
"ENSG00000017427",4.82955674537857
"ENSG00000017483",0.093000034562176
"ENSG00000017797",4.05086812109834
"ENSG00000018189",3.77389487231264
"ENSG00000018236",1.4655635056228
"ENSG00000018280",0.397851195963409
"ENSG00000018408",6.41246574879592
"ENSG00000018510",2.51380363430186
"ENSG00000018607",0.018882696707585
"ENSG00000018610",1.74399881577218
"ENSG00000018625",0.769553755338096
"ENSG00000018699",1.25493198302927
"ENSG00000018869",0.226258188740535
"ENSG00000019102",0.174509969010205
"ENSG00000019144",7.56032708729604
"ENSG00000019169",3.95461695012078
"ENSG00000019186",0.01225328459327
"ENSG00000019485",1.64587604148091
"ENSG00000019505",0.005167143496578
"ENSG00000019549",1.30147303558054
"ENSG00000019582",57.1554218925687
"ENSG00000019991",0.922604677897248
"ENSG00000019995",2.30889436064716
"ENSG00000020129",0.426335920039444
"ENSG00000020181",3.92379846035653
"ENSG00000020219",0.003967241973314
"ENSG00000020256",0.829649477669348
"ENSG00000020426",1.77867752502237
"ENSG00000020577",4.19862890987747
"ENSG00000020633",0.130816100213424
"ENSG00000020922",1.386891143709
"ENSG00000021300",0.251832893727627
"ENSG00000021355",3.44982704887988
"ENSG00000021461",0.021324323924032
"ENSG00000021488",0.08192756873007
"ENSG00000021574",1.23852024197225
"ENSG00000021645",0.126101637164156
"ENSG00000021762",1.07959559649138
"ENSG00000021776",1.5880069927685
"ENSG00000021826",0.598814626039997
"ENSG00000021852",0.003277627566101
"ENSG00000022267",103.064549939645
"ENSG00000022277",5.63995940879535
"ENSG00000022355",0.00155292368305
"ENSG00000022556",0.104566982793832
"ENSG00000022567",1.05060176490538
"ENSG00000022840",4.39368135462203
"ENSG00000022976",0.971046991400892
"ENSG00000023041",2.46858186407962
"ENSG00000023171",0.185558805191998
"ENSG00000023191",8.95891002500668
"ENSG00000023228",3.11770624466499
"ENSG00000023287",4.40237538596895
"ENSG00000023318",1.65998433285019
"ENSG00000023330",3.26836369443251
"ENSG00000023445",1.27159361307412
"ENSG00000023516",3.23049947012948
"ENSG00000023572",2.85675573372516
"ENSG00000023608",0.584454507322624
"ENSG00000023697",2.69244736149298
"ENSG00000023734",5.42490628286379
"ENSG00000023839",0.101820617713965
"ENSG00000023892",0.790212563359876
"ENSG00000023902",2.318472512939
"ENSG00000023909",1.42123088523691
"ENSG00000024048",3.41292937497577
"ENSG00000024422",6.03042113911564
"ENSG00000024526",0.045810586149655
"ENSG00000024862",1.75061607905532
"ENSG00000025039",1.70779267097602
"ENSG00000025156",1.14109518064301
"ENSG00000025293",1.4974161304276
"ENSG00000025423",0.052850928902626
"ENSG00000025434",6.03709585926084
"ENSG00000025708",3.42658732954799
"ENSG00000025770",1.73262592522278
"ENSG00000025772",0.649185576687256
"ENSG00000025796",2.75938929739855
"ENSG00000025800",1.8179282959903
"ENSG00000026025",230.702257903018
"ENSG00000026036",0.105782851259843
"ENSG00000026103",1.29677396822868
"ENSG00000026297",5.15805060190604
"ENSG00000026508",12.8006227572895
"ENSG00000026559",0.027053787315305
"ENSG00000026652",0.499147467570632
"ENSG00000026751",0.331612319187748
"ENSG00000026950",2.13086171114702
"ENSG00000027001",1.20643705714966
"ENSG00000027075",2.77727952950748
"ENSG00000027644",0.00392135004955
"ENSG00000027697",12.6828967055344
"ENSG00000027847",1.25805549744232
"ENSG00000027869",0.048299787662982
"ENSG00000028116",2.45310757557273
"ENSG00000028137",2.34551597498462
"ENSG00000028203",2.62767541570382
"ENSG00000028277",0.28380019585693
"ENSG00000028310",3.2936950983748
"ENSG00000028528",16.6404950449508
"ENSG00000028839",0.383671115946592
"ENSG00000029153",0.884375696512972
"ENSG00000029363",5.88400752585082
"ENSG00000029364",4.68694745729782
"ENSG00000029534",0.043422410268132
"ENSG00000029559",0
"ENSG00000029639",1.01173909485719
"ENSG00000029725",4.01294619640687
"ENSG00000029993",0.334193544872716
"ENSG00000030066",1.98121538188006
"ENSG00000030110",0.680974733243813
"ENSG00000030304",0.005542543483386
"ENSG00000030419",1.42542611515055
"ENSG00000030582",7.05326734987251
"ENSG00000031003",3.00017984463121
"ENSG00000031081",1.75541525162323
"ENSG00000031691",0.450436143328602
"ENSG00000031698",6.51822381586608
"ENSG00000031823",1.46286401563796
"ENSG00000032219",1.78175957365498
"ENSG00000032389",1.11060647209921
"ENSG00000032444",1.19938850721994
"ENSG00000032742",1.42125111934311
"ENSG00000033011",0.828682145039817
"ENSG00000033030",1.6732350494493
"ENSG00000033050",1.62217501949283
"ENSG00000033100",1.46639605715891
"ENSG00000033122",0.034686852533714
"ENSG00000033170",1.59009444022758
"ENSG00000033178",1.50905501467588
"ENSG00000033327",2.02542509773668
"ENSG00000033627",2.46817286355702
"ENSG00000033800",1.459183527692
"ENSG00000033867",2.92544792539797
"ENSG00000034053",0.16112649263759
"ENSG00000034152",1.12406459130758
"ENSG00000034239",0.126577328622414
"ENSG00000034510",165.78173438258
"ENSG00000034533",0.561839375396849
"ENSG00000034677",74.2774080135054
"ENSG00000034693",1.54992258066384
"ENSG00000034713",9.72302634350771
"ENSG00000034971",1.2341630853284
"ENSG00000035115",4.75924423698971
"ENSG00000035141",1.61614065378866
"ENSG00000035403",7.91168518593775
"ENSG00000035499",0.0133384160397
"ENSG00000035664",4.25822782500474
"ENSG00000035681",2.45377392151839
"ENSG00000035687",2.72136367595923
"ENSG00000035720",0.066283580106739
"ENSG00000035862",15.0688185908466
"ENSG00000035928",2.93423859701531
"ENSG00000036054",3.5794882357059
"ENSG00000036257",2.17621067451112
"ENSG00000036448",0.089349431390551
"ENSG00000036473",0.025284555509923
"ENSG00000036530",0.334004775866884
"ENSG00000036549",3.37938372912012
"ENSG00000036565",0.002424989339187
"ENSG00000036672",0.132065741000337
"ENSG00000036828",0
"ENSG00000037042",1.24423387499104
"ENSG00000037241",2.04034305181919
"ENSG00000037280",0.925100498942014
"ENSG00000037474",2.99320554550135
"ENSG00000037637",1.23053953535454
"ENSG00000037749",2.08216738717016
"ENSG00000037757",1.35470787532575
"ENSG00000037897",0.167540865393422
"ENSG00000037965",0.253247535314014
"ENSG00000038002",1.8538592713603
"ENSG00000038210",0.684402062032051
"ENSG00000038219",2.84217333160396
"ENSG00000038274",4.24134460328124
"ENSG00000038295",0.57568021181184
"ENSG00000038358",0.973807812816673
"ENSG00000038382",4.73968503836925
"ENSG00000038427",4.64603707494835
"ENSG00000038532",1.41330466713553
"ENSG00000038945",8.45132097516523
"ENSG00000039068",1.12640282049259
"ENSG00000039123",3.23652934289833
"ENSG00000039139",0.065943891131954
"ENSG00000039319",2.8844511907373
"ENSG00000039523",0.264255720293314
"ENSG00000039537",0.320655082228504
"ENSG00000039560",0.960196779545975
"ENSG00000039600",0.002035949638452
"ENSG00000039650",1.55108380607748
"ENSG00000039987",0.003495100485179
"ENSG00000040199",0.567569368783667
"ENSG00000040275",0.46730256724147
"ENSG00000040341",4.61091041522551
"ENSG00000040487",0.887832687791613
"ENSG00000040531",0.820928565150048
"ENSG00000040608",0.073917726084694
"ENSG00000040633",1.09095639976993
"ENSG00000040731",0.00581190527264
"ENSG00000040933",3.5135780062342
"ENSG00000041353",0.510904420612877
"ENSG00000041357",2.29331550301695
"ENSG00000041515",0.143666507030066
"ENSG00000041802",1.97548914413005
"ENSG00000041880",1.23894321998623
"ENSG00000041982",1.36266085232859
"ENSG00000041988",1.31748478000926
"ENSG00000042062",0.449991520845345
"ENSG00000042088",0.772688468754736
"ENSG00000042286",3.60387008729097
"ENSG00000042304",0.003605212287537
"ENSG00000042317",1.75440799067549
"ENSG00000042429",0.998970726366284
"ENSG00000042445",30.8137710524539
"ENSG00000042493",4.15751721491288
"ENSG00000042753",5.73796283910671
"ENSG00000042781",0.00423403061274
"ENSG00000042813",0.033048277948655
"ENSG00000042832",0.011849314130007
"ENSG00000042980",0.336156169071319
"ENSG00000043039",0.609051689521776
"ENSG00000043093",1.75722022392019
"ENSG00000043143",1.14150718340623
"ENSG00000043355",0.011136234599589
"ENSG00000043462",0.772462988012517
"ENSG00000043514",1.33944361173462
"ENSG00000043591",0.544566557572587
"ENSG00000044012",0
"ENSG00000044090",0.832070292390315
"ENSG00000044115",19.2030620329211
"ENSG00000044446",1.46051938450369
"ENSG00000044459",1.2616651516269
"ENSG00000044524",0.474412822866174
"ENSG00000044574",4.47379315622788
"ENSG00000046604",2.36455807115666
"ENSG00000046647",1.94651393146459
"ENSG00000046651",2.08106056271575
"ENSG00000046653",0.79478319582299
"ENSG00000046774",0.00333862968881
"ENSG00000046889",2.87301959176478
"ENSG00000047056",1.0782817393841
"ENSG00000047188",2.00192250903975
"ENSG00000047230",1.40995462985723
"ENSG00000047249",3.31295403667964
"ENSG00000047315",5.58715329146545
"ENSG00000047346",5.48297078970943
"ENSG00000047365",0.975135123940735
"ENSG00000047410",4.33564361744559
"ENSG00000047457",0.55407379038062
"ENSG00000047578",0.453360370311119
"ENSG00000047579",0.542753052200578
"ENSG00000047597",0.021686013638868
"ENSG00000047617",1.34741317418712
"ENSG00000047621",1.03390876663401
"ENSG00000047634",1.29546400905649
"ENSG00000047644",1.27954394080164
"ENSG00000047648",0.956849740836044
"ENSG00000047662",0.005027201073334
"ENSG00000047849",10.2971759492734
"ENSG00000047932",1.97145864532166
"ENSG00000047936",0.001795778090193
"ENSG00000048028",0.87324001870107
"ENSG00000048052",0.716950561476364
"ENSG00000048140",1.19085741352539
"ENSG00000048162",0.572080725224514
"ENSG00000048342",1.2048244738357
"ENSG00000048392",2.01057679188134
"ENSG00000048405",2.11986487319284
"ENSG00000048462",0.154041880818527
"ENSG00000048471",8.61468931601119
"ENSG00000048540",2.07625100052637
"ENSG00000048544",2.52720911305841
"ENSG00000048545",0.007106205376183
"ENSG00000048649",1.6233574858691
"ENSG00000048707",3.01589976342684
"ENSG00000048740",4.21044526948708
"ENSG00000048828",4.26335710411748
"ENSG00000048991",0.789800454726337
"ENSG00000049089",0.321305946122122
"ENSG00000049130",5.12080709063783
"ENSG00000049167",1.20164692426523
"ENSG00000049192",0.151218021732761
"ENSG00000049239",2.57036136173241
"ENSG00000049245",9.2222408030338
"ENSG00000049246",8.9036622940367
"ENSG00000049247",0
"ENSG00000049249",0.038151815385629
"ENSG00000049283",0.022881246367635
"ENSG00000049323",1.84220863868105
"ENSG00000049449",4.28451855482978
"ENSG00000049540",4.53809234537992
"ENSG00000049541",0.890045416656771
"ENSG00000049618",3.54956700483431
"ENSG00000049656",6.44206279881797
"ENSG00000049759",2.93826728259946
"ENSG00000049768",0.005601009131945
"ENSG00000049769",0.458932000693807
"ENSG00000049860",9.19077513577109
"ENSG00000049883",1.79034929810542
"ENSG00000050030",0.079317747758401
"ENSG00000050130",3.50199919137219
"ENSG00000050165",2.37656060422178
"ENSG00000050327",0.688157038367629
"ENSG00000050344",0.510137538686421
"ENSG00000050393",1.00481169226987
"ENSG00000050405",11.6776906249971
"ENSG00000050426",3.66103050535975
"ENSG00000050438",0.117768440231145
"ENSG00000050555",0.232620820518186
"ENSG00000050628",13.808379547883
"ENSG00000050730",0.019320639172473
"ENSG00000050748",5.78385261749932
"ENSG00000050767",0.072238608873584
"ENSG00000050820",1.57772794259958
"ENSG00000051009",1.12501330151531
"ENSG00000051108",6.36836454063959
"ENSG00000051128",1.9012090699774
"ENSG00000051180",0.059882267772196
"ENSG00000051341",0.051609984660049
"ENSG00000051382",1.64326028475123
"ENSG00000051523",10.7696808334003
"ENSG00000051596",1.32640329706239
"ENSG00000051620",2.23781577393331
"ENSG00000051825",7.60544556470536
"ENSG00000052126",1.62177384923258
"ENSG00000052344",0.337906539672403
"ENSG00000052723",2.0764599643457
"ENSG00000052749",0.675004231423019
"ENSG00000052795",3.13796779857335
"ENSG00000052802",1.15011077469191
"ENSG00000052841",4.80207463700269
"ENSG00000052850",0.280688928748558
"ENSG00000053108",0.046609521217379
"ENSG00000053254",30.7590124280731
"ENSG00000053328",0.399185026957604
"ENSG00000053371",4.41937589663876
"ENSG00000053372",1.08749892521548
"ENSG00000053438",0.902740699040526
"ENSG00000053501",1.72487603980118
"ENSG00000053524",0.136220888080678
"ENSG00000053702",0.065403024517
"ENSG00000053747",1.56431169226149
"ENSG00000053770",1.07347262964533
"ENSG00000053900",3.4085599022319
"ENSG00000053918",0.23227102131096
"ENSG00000054116",5.55335125934179
"ENSG00000054118",5.75564500633068
"ENSG00000054148",4.20530332762276
"ENSG00000054179",0.041363157084186
"ENSG00000054219",0.286762511037953
"ENSG00000054267",2.70739794993411
"ENSG00000054277",0.575934041073217
"ENSG00000054282",2.66373139476106
"ENSG00000054356",0.015882680774314
"ENSG00000054392",2.53998376858128
"ENSG00000054523",4.15220397532274
"ENSG00000054598",0.625564597361215
"ENSG00000054611",2.94514502579583
"ENSG00000054654",4.84781046345295
"ENSG00000054690",0.267506751735212
"ENSG00000054793",5.06339082352072
"ENSG00000054796",0
"ENSG00000054803",0.155988382428398
"ENSG00000054938",0.003904232836091
"ENSG00000054965",6.23301669721013
"ENSG00000054967",0.301348277927572
"ENSG00000054983",2.17691782242055
"ENSG00000055044",3.0669661636344
"ENSG00000055070",1.9370670623998
"ENSG00000055118",0.029526275018905
"ENSG00000055130",3.95351703757228
"ENSG00000055147",1.04600647624873
"ENSG00000055163",0.451356305465767
"ENSG00000055208",3.50759666388936
"ENSG00000055211",5.51407845446122
"ENSG00000055332",14.2007152201468
"ENSG00000055483",0.838162928118785
"ENSG00000055609",3.38853975818628
"ENSG00000055732",1.01626767953664
"ENSG00000055813",0.827980162824943
"ENSG00000055917",4.77743001914654
"ENSG00000055950",4.40529244062213
"ENSG00000055955",0.055943997145607
"ENSG00000055957",0.002297402499604
"ENSG00000056050",1.90828321836684
"ENSG00000056097",5.27121083989325
"ENSG00000056277",0.331031657088984
"ENSG00000056291",0
"ENSG00000056487",0.007298736033714
"ENSG00000056558",0.314205438661349
"ENSG00000056586",6.37944944314921
"ENSG00000056736",0.285542191413963
"ENSG00000056972",0.696624253314079
"ENSG00000056998",18.3043282188931
"ENSG00000057019",2.96967228692127
"ENSG00000057149",0
"ENSG00000057252",1.33347386350727
"ENSG00000057294",0.589113841384628
"ENSG00000057468",0.020447306904975
"ENSG00000057593",0.008564123640458
"ENSG00000057608",15.006987561808
"ENSG00000057657",0.688142132425468
"ENSG00000057663",1.83722876850469
"ENSG00000057704",1.19453703101856
"ENSG00000057757",4.6422966389814
"ENSG00000057935",1.21526120672693
"ENSG00000058056",0.813859954967377
"ENSG00000058063",26.8192646198317
"ENSG00000058085",1.09713209615291
