,x,y,frel
59,ENSG00000198755,ENSG00000233927,0.1665275833295
60,ENSG00000130255,ENSG00000198755,0.1588805144025
61,ENSG00000178464,ENSG00000198755,0.150340715503
62,ENSG00000198755,ENSG00000241343,0.1388690437185
63,ENSG00000186468,ENSG00000198755,0.1331652200935
64,ENSG00000198755,ENSG00000279483,0.123430962343
65,ENSG00000198755,ENSG00000244398,0.118977796397
66,ENSG00000135063,ENSG00000198755,0.0918712955123
67,ENSG00000198755,ENSG00000231500,0.08576635657535
68,ENSG00000198755,ENSG00000207279,0.04670653370435
69,ENSG00000149273,ENSG00000198755,0.0508310534636999
70,ENSG00000109475,ENSG00000198755,0.04178004030465
71,ENSG00000198755,ENSG00000207582,0.0472508591065
72,ENSG00000182899,ENSG00000198755,0.04001554332435
73,ENSG00000198755,ENSG00000206597,0.03983343156105
74,ENSG00000198755,ENSG00000226221,0.0325031658928
75,ENSG00000164587,ENSG00000198755,0.02826921229865
76,ENSG00000071082,ENSG00000198755,0.0240234646348
77,ENSG00000198755,ENSG00000233913,0.0247172182656
78,cluster_165,ENSG00000198755,0.0191906549854
79,ENSG00000105372,ENSG00000198755,0.005917227413465
80,ENSG00000198755,ENSG00000222365,0.005669393424915
81,ENSG00000146281,ENSG00000198755,0.00543024227235
82,ENSG00000083845,ENSG00000198755,0.003998495126175
83,ENSG00000198755,ENSG00000269242,0.00379106992418
84,ENSG00000198242,ENSG00000198755,0.00316634191365
85,ENSG00000089009,ENSG00000198755,0.004219315023005
86,ENSG00000198755,ENSG00000269893,0.00251889168766
87,ENSG00000198034,ENSG00000198755,0.002515196086185
88,cluster_731,ENSG00000198755,0.00210260723297
89,ENSG00000175061,ENSG00000198755,0.00168067226891
90,ENSG00000198755,ENSG00000206630,0.00167996640067
91,ENSG00000116251,ENSG00000198755,0.00126051535175
92,ENSG00000198755,ENSG00000278249,0.00128424657534
93,ENSG00000198755,ENSG00000269929,0.000853970964987
94,ENSG00000111678,ENSG00000198755,0.000850701829009
95,ENSG00000143947,ENSG00000198755,0.0008401626326155
96,ENSG00000198755,ENSG00000206680,0.0025526383564965
97,ENSG00000142676,ENSG00000161970,0.81838967858
98,ENSG00000142676,ENSG00000198034,0.819491721731
99,ENSG00000142676,ENSG00000156508,0.594172297297
100,ENSG00000142676,ENSG00000143947,0.5370058444185
101,ENSG00000142676,ENSG00000145592,0.3634079167765
102,ENSG00000142676,ENSG00000224631,0.337684210526
103,ENSG00000105372,ENSG00000142676,0.1631241595335
104,ENSG00000142676,ENSG00000175061,0.138204592902
105,ENSG00000142676,ENSG00000214485,0.134631668078
106,ENSG00000073331,ENSG00000142676,0.133760683761
107,ENSG00000142676,ENSG00000226221,0.11063464837
108,ENSG00000092036,ENSG00000142676,0.109983079526
109,ENSG00000026950,ENSG00000142676,0.100879028882
110,ENSG00000130741,ENSG00000142676,0.0873992363174
111,ENSG00000142676,ENSG00000265681,0.0679431253506
112,ENSG00000142676,ENSG00000186468,0.0565870672827499
113,ENSG00000142676,ENSG00000198242,0.0629189615616
114,ENSG00000139263,ENSG00000142676,0.0582690659811
115,ENSG00000142676,ENSG00000186470,0.0367993153616
116,ENSG00000142676,ENSG00000164587,0.02570002069095
117,ENSG00000142676,ENSG00000182899,0.02330540201615
118,ENSG00000142676,ENSG00000177410,0.0235243798118
119,ENSG00000130255,ENSG00000142676,0.01818122734905
120,ENSG00000142676,ENSG00000177600,0.0170719501457
121,ENSG00000112306,ENSG00000142676,0.0122339271551499
122,ENSG00000137154,ENSG00000142676,0.01649434075515
123,ENSG00000142676,ENSG00000244716,0.011914893617
124,ENSG00000063177,ENSG00000142676,0.00587966871047
125,ENSG00000142676,ENSG00000232346,0.00635055038103
126,ENSG00000142676,ENSG00000182774,0.007655413229125
127,ENSG00000142676,ENSG00000213741,0.0044091448878599
128,ENSG00000142676,trna.id.12.52200,0.00503566932438
129,ENSG00000142676,ENSG00000204642,0.00340136054422
130,ENSG00000142676,ENSG00000233476,0.00297492562686
131,ENSG00000116251,ENSG00000142676,0.00251047123856
132,ENSG00000109475,ENSG00000142676,0.002758770500705
133,ENSG00000142676,ENSG00000146677,0.001716001716
134,ENSG00000142676,ENSG00000204628,0.00170502983802
135,ENSG00000142676,ENSG00000197756,0.0012710693362375
136,ENSG00000067066,ENSG00000142676,0.000851426138782
137,ENSG00000142676,ENSG00000226084,0.000849617672048
138,ENSG00000142676,trna.id.6.75339,0.000847098686997
139,ENSG00000142676,ENSG00000198755,0.000842459983151
140,ENSG00000100441,ENSG00000142676,0.000837871805614
141,ENSG00000142676,ENSG00000244398,0.000833680700292
142,ENSG00000197958,ENSG00000243678,0.579214195184
143,ENSG00000089157,ENSG00000197958,0.5452982798924999
144,ENSG00000105640,ENSG00000197958,0.461585735261
145,ENSG00000197958,ENSG00000238622,0.43431769303400003
146,ENSG00000108298,ENSG00000197958,0.368680705638
147,ENSG00000136877,ENSG00000197958,0.374004192872
148,ENSG00000088448,ENSG00000197958,0.299496644295
149,ENSG00000197958,ENSG00000229152,0.280477408355
150,ENSG00000162244,ENSG00000197958,0.229532630338
151,ENSG00000185834,ENSG00000197958,0.201265822785
152,ENSG00000162645,ENSG00000197958,0.157227387997
153,ENSG00000197958,ENSG00000278274,0.13258245696749998
154,ENSG00000167658,ENSG00000197958,0.131633932303
155,ENSG00000138131,ENSG00000197958,0.130177514793
156,ENSG00000073282,ENSG00000197958,0.128020347605
157,ENSG00000140988,ENSG00000197958,0.0891903252840499
158,ENSG00000163597,ENSG00000197958,0.084388185654
159,ENSG00000197958,ENSG00000213553,0.0620284995809
160,ENSG00000137767,ENSG00000197958,0.0603998298596
161,ENSG00000197958,ENSG00000213442,0.053480475382
162,ENSG00000113916,ENSG00000197958,0.0526976160602
163,ENSG00000171858,ENSG00000197958,0.050501861884
164,ENSG00000174428,ENSG00000197958,0.0347016504444
165,ENSG00000083845,ENSG00000197958,0.03576031076275
166,ENSG00000170889,ENSG00000197958,0.0288927965074
167,ENSG00000138326,ENSG00000197958,0.0253407635042499
168,ENSG00000136111,ENSG00000197958,0.0213836477987
169,ENSG00000188846,ENSG00000197958,0.0209142882845
170,ENSG00000144895,ENSG00000197958,0.0201935212453
171,ENSG00000178035,ENSG00000197958,0.0193277310924
172,ENSG00000100129,ENSG00000197958,0.0182280627384
173,ENSG00000167526,ENSG00000197958,0.01326831786665
174,ENSG00000197958,ENSG00000267100,0.00840336134454
175,ENSG00000161011,ENSG00000197958,0.00837871805614
176,ENSG00000197958,ENSG00000242299,0.00630782169891
177,ENSG00000197958,ENSG00000240342,0.00545759865659
178,ENSG00000197958,ENSG00000238795,0.00481797961597
179,ENSG00000135679,ENSG00000197958,0.00512382578992
180,ENSG00000164713,ENSG00000197958,0.00464527027027
181,ENSG00000136942,ENSG00000197958,0.002338347252733
182,ENSG00000197958,ENSG00000225616,0.00341588385995
183,ENSG00000197958,ENSG00000238741,0.00191164460211
184,ENSG00000118181,ENSG00000197958,0.0037936333261499
185,ENSG00000119138,ENSG00000197958,0.00296233601354
186,ENSG00000166441,ENSG00000197958,0.00252737994945
187,ENSG00000112096,ENSG00000197958,0.00251889168766
188,ENSG00000114391,ENSG00000197958,0.002940231724635
189,ENSG00000149806,ENSG00000197958,0.00170502983802
190,ENSG00000162032,ENSG00000197958,0.00170357751278
191,ENSG00000166750,ENSG00000197958,0.00170285227756
192,ENSG00000126458,ENSG00000197958,0.00169635284139
193,ENSG00000134419,ENSG00000197958,0.00168421052632
194,ENSG00000113369,ENSG00000197958,0.00168067226891
195,ENSG00000142937,ENSG00000197958,0.00126528890763
196,ENSG00000064545,ENSG00000197958,0.000862068965517
197,ENSG00000168907,ENSG00000197958,0.000853606487409
198,ENSG00000197958,ENSG00000252010,0.0014751940165085
199,ENSG00000197958,ENSG00000212402,0.000843525938423
200,ENSG00000172216,ENSG00000197958,0.000843525938423
201,ENSG00000167526,ENSG00000170889,0.900981987013
202,ENSG00000105373,ENSG00000167526,0.875158161113
203,ENSG00000140988,ENSG00000167526,0.8384869880035
204,ENSG00000083845,ENSG00000167526,0.6685040797535
205,ENSG00000161016,ENSG00000167526,0.5945174618305
206,ENSG00000108298,ENSG00000167526,0.344988632295
207,ENSG00000167526,ENSG00000174748,0.337072748027
208,ENSG00000167526,ENSG00000177954,0.3199067016585
209,ENSG00000167526,ENSG00000278249,0.165513913011
210,ENSG00000167526,ENSG00000213553,0.147498931167
211,ENSG00000102119,ENSG00000167526,0.139889783807
212,ENSG00000167526,ENSG00000167693,0.0929259104228
213,ENSG00000089157,ENSG00000167526,0.08049736716475
214,ENSG00000166025,ENSG00000167526,0.0765709529754
215,ENSG00000065911,ENSG00000167526,0.0672703751617
216,ENSG00000124614,ENSG00000167526,0.0676020679079
217,ENSG00000104529,ENSG00000167526,0.030749789385
218,ENSG00000167526,ENSG00000205268,0.0293747377256
219,ENSG00000167526,ENSG00000225616,0.0262378332628
220,ENSG00000167526,ENSG00000178035,0.0261493040911
221,ENSG00000088280,ENSG00000167526,0.023008095441
222,ENSG00000167526,ENSG00000238795,0.0203492063492
223,ENSG00000167526,ENSG00000171858,0.02028952688835
224,ENSG00000142541,ENSG00000167526,0.01431997797715
225,ENSG00000071205,ENSG00000167526,0.012987012987
226,ENSG00000088448,ENSG00000167526,0.0129544504806
227,ENSG00000167526,ENSG00000168028,0.0127474274533
228,ENSG00000167526,ENSG00000234287,0.0125156445557
229,ENSG00000167526,ENSG00000167658,0.0122621564482
230,ENSG00000148498,ENSG00000167526,0.0101265822785
231,ENSG00000167526,ENSG00000238622,0.008590647156115
232,ENSG00000141101,ENSG00000167526,0.00764980875478
233,ENSG00000137198,ENSG00000167526,0.00716694772344
234,ENSG00000167526,ENSG00000221491,0.00504504599973
235,ENSG00000167526,ENSG00000207405,0.00274154917932
236,ENSG00000167526,ENSG00000243678,0.00335148722245
237,ENSG00000118181,ENSG00000167526,0.0029725728091
238,ENSG00000167526,ENSG00000262074,0.005461779299345
239,ENSG00000167526,ENSG00000213280,0.00171453064724
240,ENSG00000100353,ENSG00000167526,0.00169419737399
241,ENSG00000167526,ENSG00000244313,0.00168990283059
242,ENSG00000167526,ENSG00000231500,0.001678556737045
243,ENSG00000167526,ENSG00000251869,0.001260618919094
244,ENSG00000102007,ENSG00000167526,0.000848896434635
245,ENSG00000142937,ENSG00000167526,0.000848896434635
246,ENSG00000084623,ENSG00000167526,0.000846381718155
247,ENSG00000138326,ENSG00000167526,0.000845308537616
248,ENSG00000167526,ENSG00000240342,0.000844594594595
249,ENSG00000163597,ENSG00000167526,0.000839983200336
250,ENSG00000167526,ENSG00000200983,0.0012592696729150001
251,ENSG00000134419,ENSG00000167526,0.0012705269170335
252,ENSG00000167526,ENSG00000251791,0.000837871805614
253,ENSG00000167526,ENSG00000212402,0.000836470096194
254,ENSG00000142541,ENSG00000236552,1.0
255,ENSG00000142541,ENSG00000279483,0.7488450231
256,ENSG00000142541,ENSG00000182774,0.5780475714965
257,ENSG00000083845,ENSG00000142541,0.476411536079
258,ENSG00000142541,ENSG00000164587,0.391196009161
259,ENSG00000142541,ENSG00000231500,0.3252432414485
260,ENSG00000089009,ENSG00000142541,0.291061055851
261,ENSG00000142541,ENSG00000204628,0.287229529062
262,ENSG00000115268,ENSG00000142541,0.276847277317
263,ENSG00000142541,ENSG00000234287,0.272610921502
264,ENSG00000142541,ENSG00000178464,0.240453210239
265,ENSG00000142541,ENSG00000256393,0.221287336979
266,ENSG00000142534,ENSG00000142541,0.2313752809274999
267,ENSG00000142541,ENSG00000178035,0.175856307435
268,ENSG00000142541,ENSG00000170889,0.1558707937055
269,ENSG00000125691,ENSG00000142541,0.133671181218
270,ENSG00000071082,ENSG00000142541,0.101632255265
271,ENSG00000142541,ENSG00000185834,0.0824958123953
272,ENSG00000142541,ENSG00000233927,0.08532531533145
273,ENSG00000142541,ENSG00000229117,0.0790475612402
274,ENSG00000142541,ENSG00000218426,0.0699126092385
275,ENSG00000142541,ENSG00000149273,0.0553674605405
276,ENSG00000142541,ENSG00000225616,0.0496632996633
277,ENSG00000142541,ENSG00000234797,0.0467959527825
278,ENSG00000142541,ENSG00000168028,0.03946155402555
279,ENSG00000142541,ENSG00000177954,0.0215040322394
280,ENSG00000142541,ENSG00000145425,0.0193376363019
281,ENSG00000142541,ENSG00000233762,0.0176619007569
282,ENSG00000142541,ENSG00000181524,0.0144435004248
283,ENSG00000139239,ENSG00000142541,0.012987012987
284,ENSG00000116251,ENSG00000142541,0.00695602359493
285,ENSG00000142541,ENSG00000207582,0.00891719745223
286,ENSG00000142541,ENSG00000188846,0.004241786318325
287,ENSG00000142541,ENSG00000278249,0.0025066572706350003
288,ENSG00000142541,ENSG00000253293,0.00253271422541
289,ENSG00000142541,ENSG00000163682,0.00167714884696
290,ENSG00000124614,ENSG00000142541,0.000843559700972
291,ENSG00000142541,ENSG00000214389,0.000844594594595
292,ENSG00000130255,ENSG00000142541,0.000834899095883
293,ENSG00000142541,ENSG00000198918,0.001255499227608
294,ENSG00000089009,ENSG00000188846,0.8261252541445
295,ENSG00000138326,ENSG00000188846,0.8003223107199999
296,ENSG00000188846,ENSG00000198918,0.5036130217579999
297,ENSG00000125691,ENSG00000188846,0.4941888216755
298,ENSG00000188846,ENSG00000229117,0.374579165798
299,ENSG00000114391,ENSG00000188846,0.3630392622435
300,ENSG00000188846,ENSG00000244398,0.32085106383
301,ENSG00000188846,ENSG00000213442,0.210016835017
302,ENSG00000136149,ENSG00000188846,0.184615384615
303,ENSG00000188846,ENSG00000233762,0.130157379838
304,ENSG00000122026,ENSG00000188846,0.109007528111
305,ENSG00000182774,ENSG00000188846,0.0922329914595
306,ENSG00000142937,ENSG00000188846,0.09545601432515
307,ENSG00000109475,ENSG00000188846,0.09173943686435
308,ENSG00000185088,ENSG00000188846,0.07415326653885
309,ENSG00000136111,ENSG00000188846,0.05615640599
310,ENSG00000188846,ENSG00000265996,0.0504451038576
311,ENSG00000188846,ENSG00000279483,0.0501700680272
312,ENSG00000188846,ENSG00000226360,0.0415959252971
313,ENSG00000137970,ENSG00000188846,0.0412284392091
314,ENSG00000185834,ENSG00000188846,0.0405348934392
315,ENSG00000144895,ENSG00000188846,0.0377675199329
316,cluster_165,ENSG00000188846,0.0340479192938
317,ENSG00000171858,ENSG00000188846,0.03850206138345
318,ENSG00000188846,ENSG00000227008,0.0334333476211
319,ENSG00000162645,ENSG00000188846,0.0265710670603
320,ENSG00000188846,ENSG00000241343,0.02117563884105
321,ENSG00000083845,ENSG00000188846,0.01992491669885
322,ENSG00000188846,ENSG00000243678,0.0165975103734
323,ENSG00000144746,ENSG00000188846,0.0160812526449
324,ENSG00000111907,ENSG00000188846,0.0122466216216
325,ENSG00000188846,ENSG00000235174,0.0112640801001
326,ENSG00000188846,ENSG00000242299,0.0104646295521
327,ENSG00000152642,ENSG00000188846,0.0100882723834
328,ENSG00000188846,ENSG00000220842,0.00940170940171
329,ENSG00000147604,ENSG00000188846,0.00909471887994
330,ENSG00000188846,ENSG00000189180,0.0075917334458
331,ENSG00000063046,ENSG00000188846,0.00581154005812
332,ENSG00000180211,ENSG00000188846,0.0054782975137
333,ENSG00000118181,ENSG00000188846,0.0052122662027
334,ENSG00000116251,ENSG00000188846,0.00337352332237
335,ENSG00000188846,ENSG00000229638,0.00464919695689
336,ENSG00000188846,ENSG00000230076,0.00423190859077
337,ENSG00000089157,ENSG00000188846,0.003816135724745
338,ENSG00000188846,ENSG00000230734,0.002920317063
339,ENSG00000135063,ENSG00000188846,0.00253807106599
340,ENSG00000188846,ENSG00000233927,0.00253164556962
341,ENSG00000188846,ENSG00000265972,0.00252525252525
342,ENSG00000178464,ENSG00000188846,0.00211148648649
343,ENSG00000105640,ENSG00000188846,0.00210084033613
344,ENSG00000178035,ENSG00000188846,0.00169563374311
345,ENSG00000186468,ENSG00000188846,0.00168563000421
346,ENSG00000161970,ENSG00000188846,0.0012477529359115
347,ENSG00000188846,ENSG00000225200,0.00125838926174
348,ENSG00000142534,ENSG00000188846,0.000848048786627
349,ENSG00000138798,ENSG00000188846,0.000848896434635
350,ENSG00000156482,ENSG00000188846,0.000848536274926
351,ENSG00000174444,ENSG00000188846,0.000846381718155
352,ENSG00000174428,ENSG00000188846,0.000844951415294
353,ENSG00000188846,ENSG00000236552,0.000844951415294
354,ENSG00000108298,ENSG00000188846,0.0012726374333525
355,ENSG00000100129,ENSG00000188846,0.000843170320405
356,ENSG00000188846,ENSG00000223803,0.000842815002107
357,ENSG00000188846,ENSG00000227615,0.00084068936528
358,ENSG00000071082,ENSG00000188846,0.000841418163057
359,ENSG00000145730,ENSG00000188846,0.000831946755408
360,ENSG00000137876,ENSG00000174748,0.959949409781
361,ENSG00000174748,ENSG00000213280,0.761244220261
362,ENSG00000174748,ENSG00000212802,0.669341216216
363,ENSG00000168028,ENSG00000174748,0.6130404793665001
364,ENSG00000138463,ENSG00000174748,0.517721518987
365,ENSG00000071205,ENSG00000174748,0.277683854607
366,ENSG00000124614,ENSG00000174748,0.2429431765945
367,ENSG00000174748,ENSG00000233937,0.225126475548
368,ENSG00000109452,ENSG00000174748,0.17297979798
369,ENSG00000148498,ENSG00000174748,0.158796489762
370,ENSG00000174748,ENSG00000244754,0.108108108108
371,ENSG00000174748,ENSG00000251869,0.0943810901154
372,ENSG00000117543,ENSG00000174748,0.0780856423174
373,ENSG00000170889,ENSG00000174748,0.06983735589705
374,ENSG00000174748,ENSG00000270580,0.0729034976823
375,ENSG00000083845,ENSG00000174748,0.04501588775685
376,ENSG00000174748,ENSG00000213087,0.0445091514143
377,ENSG00000147687,ENSG00000174748,0.0401521555368
378,ENSG00000174748,ENSG00000229152,0.0326906957251
379,ENSG00000161016,ENSG00000174748,0.03397729207385
380,ENSG00000174748,ENSG00000205871,0.0296610169492
381,ENSG00000174748,ENSG00000263266,0.0256950294861
382,ENSG00000067248,ENSG00000174748,0.0207188160677
383,ENSG00000149823,ENSG00000174748,0.0206228956229
384,ENSG00000174748,ENSG00000227615,0.0183946488294
385,ENSG00000143486,ENSG00000174748,0.0173655230834
386,ENSG00000105373,ENSG00000174748,0.0170285227756
387,ENSG00000174748,ENSG00000233762,0.0159865376525
388,ENSG00000152104,ENSG00000174748,0.0155136268344
389,ENSG00000118197,ENSG00000174748,0.0121338912134
390,ENSG00000149806,ENSG00000174748,0.0129713433659
391,ENSG00000144895,ENSG00000174748,0.0114698385726
392,ENSG00000148303,ENSG00000174748,0.00964683135527
393,ENSG00000174748,ENSG00000258297,0.010892333473
394,ENSG00000171863,ENSG00000174748,0.0119738658769
395,ENSG00000089289,ENSG00000174748,0.00974576271186
396,ENSG00000105866,ENSG00000174748,0.00928661882651
397,ENSG00000105355,ENSG00000174748,0.00848896434635
398,ENSG00000174748,ENSG00000255529,0.00806451612903
399,ENSG00000168646,ENSG00000174748,0.00678541136556
400,ENSG00000174748,ENSG00000182552,0.00633981403212
401,ENSG00000174748,ENSG00000278249,0.0056634096281800005
402,ENSG00000065911,ENSG00000174748,0.00548060708263
403,ENSG00000108298,ENSG00000174748,0.00508259212198
404,ENSG00000174748,ENSG00000278133,0.00464919695689
405,ENSG00000174748,ENSG00000281026,0.00461215932914
406,ENSG00000132383,ENSG00000174748,0.00420698359276
407,ENSG00000100129,ENSG00000174748,0.0038087177317
408,ENSG00000174748,ENSG00000197620,0.00296484540449
409,ENSG00000164654,ENSG00000174748,0.00252206809584
410,ENSG00000174748,ENSG00000239246,0.00251361541684
411,ENSG00000174748,ENSG00000198355,0.00169851380042
412,ENSG00000138050,ENSG00000174748,0.00169348010161
413,ENSG00000168887,ENSG00000174748,0.00169276343631
414,ENSG00000123009,ENSG00000174748,0.00169276343631
415,ENSG00000104408,ENSG00000174748,0.00168279343711
416,ENSG00000174748,ENSG00000201600,0.00168279343711
417,ENSG00000102119,ENSG00000174748,0.00126796280642
418,ENSG00000169756,ENSG00000174748,0.000852151683
419,ENSG00000174748,ENSG00000234851,0.000844951415294
420,ENSG00000008988,ENSG00000174748,0.0012538616766005
421,ENSG00000140988,ENSG00000174748,0.001273245597775
422,ENSG00000155438,ENSG00000174748,0.00083857442348
423,ENSG00000174748,ENSG00000242071,0.000838222967309
424,ENSG00000174748,ENSG00000179119,0.000837170364169
425,ENSG00000137970,ENSG00000174748,0.000834376303713
426,ENSG00000233016,ENSG00000265681,0.837394957983
427,ENSG00000182899,ENSG00000265681,0.542467175913
428,ENSG00000105372,ENSG00000265681,0.5120289756680001
429,ENSG00000177600,ENSG00000265681,0.3934203912195
430,ENSG00000146278,ENSG00000265681,0.360150062526
431,ENSG00000177410,ENSG00000265681,0.273799494524
432,ENSG00000143947,ENSG00000265681,0.2551586938669999
433,ENSG00000198034,ENSG00000265681,0.206245804294
434,ENSG00000112306,ENSG00000265681,0.1938282052029999
435,ENSG00000137154,ENSG00000265681,0.1790415318525
436,ENSG00000161970,ENSG00000265681,0.1552737168815
437,ENSG00000198242,ENSG00000265681,0.1456006631369999
438,ENSG00000130255,ENSG00000265681,0.133384274009
439,ENSG00000207166,ENSG00000265681,0.0963368870996
440,ENSG00000145592,ENSG00000265681,0.07441499554665
441,ENSG00000234741,ENSG00000265681,0.062367416207
442,ENSG00000188243,ENSG00000265681,0.0394295302013
443,ENSG00000265681,trna.id.6.11418,0.0389665396019
444,ENSG00000244716,ENSG00000265681,0.0328358208955
445,ENSG00000155760,ENSG00000265681,0.0296574770259
446,ENSG00000222931,ENSG00000265681,0.0227944280287
447,ENSG00000232573,ENSG00000265681,0.0214285714286
448,ENSG00000226084,ENSG00000265681,0.020772746157
449,ENSG00000122406,ENSG00000265681,0.0149224375264499
450,ENSG00000197756,ENSG00000265681,0.01256256929755
451,ENSG00000145425,ENSG00000265681,0.00593281075028
452,ENSG00000150593,ENSG00000265681,0.00674820750738
453,ENSG00000175061,ENSG00000265681,0.00591465990706
454,ENSG00000241343,ENSG00000265681,0.00570200087421
455,ENSG00000214485,ENSG00000265681,0.00552016985138
456,ENSG00000265681,NR_002559,0.00421229991575
457,ENSG00000255717,ENSG00000265681,0.00296359017782
458,ENSG00000104408,ENSG00000265681,0.00251361541684
459,ENSG00000224631,ENSG00000265681,0.00212224108659
460,ENSG00000144857,ENSG00000265681,0.00207986688852
461,ENSG00000222974,ENSG00000265681,0.001704303366
462,ENSG00000146677,ENSG00000265681,0.000852514919011
463,ENSG00000109475,ENSG00000265681,0.000846381718155
464,ENSG00000063177,ENSG00000265681,0.001901765648477
465,ENSG00000226221,ENSG00000265681,0.00084388185654
466,ENSG00000148303,ENSG00000265681,0.000843525938423
467,ENSG00000265681,ENSG00000266019,0.000843525938423
468,ENSG00000200673,ENSG00000265681,0.000843525938423
469,cluster_387,ENSG00000265681,0.000843170320405
470,ENSG00000168264,ENSG00000265681,0.000842815002107
471,ENSG00000238650,ENSG00000265681,0.0008378929817249999
472,ENSG00000149273,ENSG00000265681,0.000841396718553
473,ENSG00000178035,ENSG00000265681,0.00084068936528
474,ENSG00000204628,ENSG00000265681,0.00084068936528
475,ENSG00000145741,ENSG00000265681,0.000836820083682
476,ENSG00000061918,ENSG00000265681,0.000833680700292
477,ENSG00000063177,ENSG00000130255,1.0
478,ENSG00000063177,ENSG00000115268,0.676645915695
479,ENSG00000063177,ENSG00000111678,0.642796610169
480,ENSG00000063177,ENSG00000206597,0.5338134546065
481,ENSG00000063177,ENSG00000269893,0.488401518347
482,ENSG00000063177,ENSG00000143947,0.4078747106065
483,ENSG00000063177,ENSG00000226084,0.34223706177
484,ENSG00000063177,ENSG00000198242,0.2645570644515
485,ENSG00000063177,ENSG00000204628,0.260425531915
486,ENSG00000063177,ENSG00000214485,0.244057724958
487,ENSG00000063177,ENSG00000207008,0.24034619876950003
488,ENSG00000063177,ENSG00000230897,0.193100546908
489,ENSG00000063177,ENSG00000175061,0.192404006678
490,ENSG00000063177,ENSG00000256393,0.190916736754
491,ENSG00000063177,ENSG00000199410,0.166385846672
492,ENSG00000063177,ENSG00000207496,0.13796426402200002
493,ENSG00000063177,ENSG00000269242,0.108732157851
494,ENSG00000063177,ENSG00000260260,0.0935919055649
495,ENSG00000063177,ENSG00000207582,0.0895460224906
496,ENSG00000063177,ENSG00000226950,0.0739966555184
497,ENSG00000063177,ENSG00000233927,0.0640043915036
498,ENSG00000063177,ENSG00000182899,0.059326876161
499,ENSG00000063177,ENSG00000151208,0.0506598552576
500,ENSG00000063177,ENSG00000197756,0.04334202063535
501,ENSG00000063177,ENSG00000105372,0.04251027504105
502,ENSG00000063177,ENSG00000200320,0.04635632259235
